order_id,customer_id,product_id,order_date,delivery_date,category,sub_category,product_name,unit_price,quantity,discount,revenue,payment_method,order_status,city,state,customer_age,customer_gender,customer_rating,acquisition_channel,is_first_order,return_reason,is_price_outlier,age_group,days_to_delivery,order_year,order_month,order_quarter,revenue_band,is_cancelled
ORD11135,CUST1531,PROD0280,2024-04-10,2024-04-12,Books,Fiction,Fiction - Model 918,1188.16,3,0.22,2780.29,Credit Card,Returned,Bengaluru,Karnataka,41,Other,4.0,Mobile App,True,,False,36-45,2.0,2024,4,2,High (2K-10K),False
ORD12764,CUST2499,PROD0283,2023-12-13,,Sports,Gym Equipment,Gym Equipment - Model 313,2057.41,3,0.34,4073.67,COD,Delivered,Pune,Maharashtra,44,Female,1.0,Social Media,False,N/A,False,36-45,,2023,12,4,High (2K-10K),False
ORD13477,CUST1871,PROD0291,2024-07-10,2024-07-17,Beauty,Wellness,Wellness - Model 499,8062.23,3,0.04,23219.22,Debit Card,Cancelled,Bengaluru,Karnataka,46,Male,4.0,Referral,False,N/A,False,46-55,7.0,2024,7,3,Premium (10K+),True
ORD14454,CUST2467,PROD0532,2024-05-27,2024-06-05,Toys,Action Figures,Action Figures - Model 856,13003.03,5,0.03,63064.7,Net Banking,Delivered,Surat,Gujarat,25,Female,3.0,Social Media,True,N/A,False,18-25,9.0,2024,5,2,Premium (10K+),False
ORD10305,CUST2196,PROD0226,2023-05-16,2023-05-20,Books,Biography,Biography - Model 284,14638.99,4,0.14,50358.13,UPI,Delivered,Pune,Maharashtra,35,Female,5.0,Mobile App,False,N/A,False,26-35,4.0,2023,5,2,Premium (10K+),False
ORD13996,CUST3219,PROD0470,2023-12-10,,Beauty,Wellness,Wellness - Model 171,5049.3,3,0.25,11360.92,COD,Processing,Pune,Maharashtra,18,Male,4.0,Mobile App,False,N/A,False,18-25,,2023,12,4,Premium (10K+),False
ORD11894,CUST3499,PROD0547,2024-12-06,2024-12-12,Home & Kitchen,Decor,Decor - Model 411,8348.52,2,0.28,12021.87,Wallet,Delivered,Jaipur,Rajasthan,42,Other,2.0,Mobile App,False,N/A,False,36-45,6.0,2024,12,4,Premium (10K+),False
ORD11061,CUST2968,PROD0269,2024-03-03,,Electronics,Headphones,Headphones - Model 733,14762.05,2,0.07,27457.41,Wallet,Delivered,Jaipur,Rajasthan,61,Other,4.0,Referral,True,N/A,False,56+,,2024,3,1,Premium (10K+),False
ORD10843,CUST1201,PROD0397,2023-03-17,2023-03-18,Toys,Dolls,Dolls - Model 607,14418.0,5,0.19,58392.9,Net Banking,Returned,Delhi,Delhi,40,Female,3.0,Email Campaign,False,,False,36-45,1.0,2023,3,1,Premium (10K+),False
ORD12805,CUST2272,PROD0476,2024-12-01,2024-12-04,Beauty,Skincare,Skincare - Model 644,14660.75,2,0.11,26096.14,Wallet,Delivered,Bengaluru,Karnataka,58,Male,2.0,Email Campaign,False,N/A,False,56+,3.0,2024,12,4,Premium (10K+),False
ORD10211,CUST2910,PROD0231,2024-12-29,2025-01-03,Sports,Gym Equipment,Gym Equipment - Model 688,10393.83,3,0.2,24945.19,Net Banking,Shipped,Ahmedabad,Gujarat,67,Female,5.0,Social Media,False,N/A,False,56+,5.0,2024,12,4,Premium (10K+),False
ORD11108,CUST1244,PROD0490,2023-12-03,2023-12-11,Toys,Action Figures,Action Figures - Model 208,10455.51,4,0.1,37639.84,Net Banking,Delivered,Kolkata,West Bengal,68,Female,5.0,Email Campaign,True,N/A,False,56+,8.0,2023,12,4,Premium (10K+),False
ORD13845,CUST2304,PROD0383,2023-07-27,2023-08-01,Books,Comics,Comics - Model 874,9863.32,1,0.09,8975.62,Debit Card,Processing,Bengaluru,Karnataka,33,Male,4.0,Website,False,N/A,False,26-35,5.0,2023,7,3,High (2K-10K),False
ORD10679,CUST3053,PROD0154,2024-04-29,2024-05-08,Books,Fiction,Fiction - Model 609,12989.33,4,0.34,34291.83,Credit Card,Delivered,Hyderabad,Telangana,35,Male,4.0,Social Media,True,N/A,False,26-35,9.0,2024,4,2,Premium (10K+),False
ORD10565,CUST3898,PROD0190,2024-11-27,2024-12-05,Toys,Board Games,Board Games - Model 198,8869.27,3,0.26,19689.78,COD,Delivered,Hyderabad,Telangana,49,Female,4.0,Mobile App,True,N/A,False,46-55,8.0,2024,11,4,Premium (10K+),False
ORD14149,CUST3094,PROD0331,2024-07-21,2024-07-25,Toys,Action Figures,Action Figures - Model 531,11708.32,2,0.36,14986.65,Net Banking,Delivered,Ahmedabad,Gujarat,21,Female,3.0,Website,False,N/A,False,18-25,4.0,2024,7,3,Premium (10K+),False
ORD13706,CUST2820,PROD0287,2024-08-12,2024-08-13,Clothing,Men Shirts,Men Shirts - Model 867,11099.05,3,0.03,32298.24,Wallet,Delivered,Mumbai,Maharashtra,26,Female,5.0,Website,False,N/A,False,26-35,1.0,2024,8,3,Premium (10K+),False
ORD10680,CUST2997,PROD0438,2023-09-02,2023-09-07,Sports,Yoga,Yoga - Model 972,12265.23,4,0.17,40720.56,UPI,Delivered,Mumbai,Maharashtra,55,Male,5.0,Email Campaign,True,N/A,False,46-55,5.0,2023,9,3,Premium (10K+),False
ORD10180,CUST3479,PROD0164,2024-08-09,2024-08-11,Electronics,Smartphones,Smartphones - Model 520,5148.94,2,0.11,9165.11,Net Banking,Delivered,Kolkata,West Bengal,34,Female,4.0,Email Campaign,False,N/A,False,26-35,2.0,2024,8,3,High (2K-10K),False
ORD12750,CUST3300,PROD0445,2023-01-14,2023-01-23,Clothing,Dresses,Dresses - Model 549,5853.08,2,0.07,10886.73,Net Banking,Cancelled,Bengaluru,Karnataka,54,Male,5.0,Email Campaign,False,N/A,False,46-55,9.0,2023,1,1,Premium (10K+),True
ORD13668,CUST3886,PROD0232,2023-08-06,2023-08-13,Books,Biography,Biography - Model 772,423.33,3,0.24,965.19,Debit Card,Delivered,Pune,Maharashtra,50,Male,4.0,Email Campaign,False,N/A,False,46-55,7.0,2023,8,3,Medium (500-2K),False
ORD14398,CUST1574,PROD0197,2023-04-28,,Beauty,Haircare,Haircare - Model 262,2589.81,2,0.25,3884.72,Credit Card,Delivered,Surat,Gujarat,23,Female,4.0,Website,False,N/A,False,18-25,,2023,4,2,High (2K-10K),False
ORD14434,CUST1315,PROD0338,2023-04-09,,Beauty,Makeup,Makeup - Model 461,1137.39,3,0.18,2797.98,Wallet,Shipped,Surat,Gujarat,22,Female,4.0,Referral,True,N/A,False,18-25,,2023,4,2,High (2K-10K),False
ORD10278,CUST2574,PROD0455,2023-01-29,2023-01-30,Sports,Swimming,Swimming - Model 254,10544.4,3,0.18,25939.22,Debit Card,Shipped,Surat,Gujarat,61,Female,3.0,Social Media,True,N/A,False,56+,1.0,2023,1,1,Premium (10K+),False
ORD11181,CUST2462,PROD0511,2024-05-17,2024-05-24,Sports,Cycling,Cycling - Model 957,5160.99,3,0.06,14553.99,Credit Card,Shipped,Hyderabad,Telangana,20,Other,4.0,Website,True,N/A,False,18-25,7.0,2024,5,2,Premium (10K+),False
ORD11995,CUST2674,PROD0327,2024-01-20,2024-01-23,Clothing,Dresses,Dresses - Model 600,9871.48,3,0.18,24283.84,Debit Card,Shipped,Hyderabad,Telangana,54,Male,5.0,Mobile App,True,N/A,False,46-55,3.0,2024,1,1,Premium (10K+),False
ORD10432,CUST1778,PROD0182,2024-02-21,2024-02-23,Beauty,Fragrance,Fragrance - Model 814,9292.36,2,0.15,15797.01,Wallet,Delivered,Surat,Gujarat,64,Other,4.0,Referral,True,N/A,False,56+,2.0,2024,2,1,Premium (10K+),False
ORD10289,CUST1488,PROD0335,2023-01-03,2023-01-12,Home & Kitchen,Decor,Decor - Model 953,8882.96,4,0.39,21674.42,Net Banking,Delivered,Ahmedabad,Gujarat,39,Female,3.0,Social Media,True,N/A,False,36-45,9.0,2023,1,1,Premium (10K+),False
ORD11027,CUST2819,PROD0129,2024-09-10,2024-09-12,Books,Biography,Biography - Model 594,12676.01,4,0.28,36506.91,Wallet,Delivered,Chennai,Tamil Nadu,36,Male,4.0,Referral,False,N/A,False,36-45,2.0,2024,9,3,Premium (10K+),False
ORD10535,CUST3629,PROD0162,2024-05-15,2024-05-18,Home & Kitchen,Bedding,Bedding - Model 343,14174.25,2,0.13,24663.2,UPI,Delivered,Kolkata,West Bengal,20,Male,5.0,Mobile App,False,N/A,False,18-25,3.0,2024,5,2,Premium (10K+),False
ORD13551,CUST1662,PROD0322,2024-09-20,2024-09-25,Toys,Board Games,Board Games - Model 247,2100.37,5,0.25,7876.39,Debit Card,Shipped,Chennai,Tamil Nadu,68,Male,4.0,Referral,True,N/A,False,56+,5.0,2024,9,3,High (2K-10K),False
ORD10188,CUST3448,PROD0295,2024-11-12,2024-11-22,Toys,Dolls,Dolls - Model 359,7968.28,5,0.09,36255.67,COD,Delivered,Hyderabad,Telangana,26,Female,4.0,Website,False,N/A,False,26-35,10.0,2024,11,4,Premium (10K+),False
ORD13611,CUST1841,PROD0560,2023-10-06,2023-10-13,Clothing,Dresses,Dresses - Model 940,129138.2,4,0.24,392580.13,Net Banking,Returned,Surat,Gujarat,31,Other,3.0,Social Media,True,Wrong Item,True,26-35,7.0,2023,10,4,Premium (10K+),False
ORD14051,CUST2677,PROD0578,2023-12-06,,Sports,Yoga,Yoga - Model 294,10351.86,3,0.27,22670.57,Debit Card,Delivered,Bengaluru,Karnataka,65,Female,5.0,Mobile App,True,N/A,False,56+,,2023,12,4,Premium (10K+),False
ORD11360,CUST3927,PROD0124,2024-02-03,2024-02-07,Electronics,Smartphones,Smartphones - Model 186,13689.83,1,0.01,13552.93,Wallet,Delivered,Ahmedabad,Gujarat,33,Female,1.0,Referral,False,N/A,False,26-35,4.0,2024,2,1,Premium (10K+),False
ORD10270,CUST2914,PROD0561,2023-06-06,2023-06-07,Clothing,Dresses,Dresses - Model 730,12149.95,5,0.1,54674.78,UPI,Delivered,Surat,Gujarat,54,Other,3.0,Referral,True,N/A,False,46-55,1.0,2023,6,2,Premium (10K+),False
ORD11755,CUST2461,PROD0548,2024-10-10,,Electronics,Tablets,Tablets - Model 209,12032.98,4,0.16,40430.81,Net Banking,Shipped,Bengaluru,Karnataka,45,Other,4.0,Referral,False,N/A,False,36-45,,2024,10,4,Premium (10K+),False
ORD14151,CUST1812,PROD0446,2023-11-05,2023-11-06,Beauty,Fragrance,Fragrance - Model 321,50.46,3,0.38,93.86,COD,Delivered,Ahmedabad,Gujarat,18,Female,5.0,Website,True,N/A,False,18-25,1.0,2023,11,4,Low (<500),False
ORD12229,CUST3508,PROD0333,2023-05-27,2023-05-28,Electronics,Tablets,Tablets - Model 810,4533.79,5,0.27,16548.33,Debit Card,Delivered,Kolkata,West Bengal,21,Other,5.0,Email Campaign,True,N/A,False,18-25,1.0,2023,5,2,Premium (10K+),False
ORD13825,CUST3294,PROD0239,2023-12-15,,Sports,Running,Running - Model 293,1316.09,2,0.15,2237.35,Credit Card,Cancelled,Surat,Gujarat,43,Male,3.0,Social Media,False,N/A,False,36-45,,2023,12,4,High (2K-10K),True
ORD10111,CUST2403,PROD0166,2024-03-05,2024-03-08,Books,Biography,Biography - Model 154,2460.26,4,0.29,6987.14,Net Banking,Delivered,Hyderabad,Telangana,26,Other,4.0,Email Campaign,False,N/A,False,26-35,3.0,2024,3,1,High (2K-10K),False
ORD11170,CUST2345,PROD0347,2023-07-26,2023-07-27,Toys,Board Games,Board Games - Model 138,9273.06,2,0.24,14095.05,COD,Cancelled,Kolkata,West Bengal,52,Male,5.0,Website,True,N/A,False,46-55,1.0,2023,7,3,Premium (10K+),True
ORD14456,CUST2677,PROD0453,2024-01-01,2024-01-11,Home & Kitchen,Decor,Decor - Model 632,10396.16,4,0.15,35346.94,COD,Shipped,Jaipur,Rajasthan,64,Other,4.0,Referral,True,N/A,False,56+,10.0,2024,1,1,Premium (10K+),False
ORD10220,CUST1653,PROD0284,2023-08-08,2023-08-18,Electronics,Laptops,Laptops - Model 448,9881.31,3,0.29,21047.19,Net Banking,Returned,Chennai,Tamil Nadu,27,Male,4.0,Referral,False,Not as Described,False,26-35,10.0,2023,8,3,Premium (10K+),False
ORD13814,CUST3200,PROD0290,2024-05-21,2024-05-28,Clothing,Men Shirts,Men Shirts - Model 747,3830.23,1,0.3,2681.16,Net Banking,Returned,Jaipur,Rajasthan,54,Female,5.0,Social Media,False,Wrong Item,False,46-55,7.0,2024,5,2,High (2K-10K),False
ORD10627,CUST1135,PROD0320,2024-11-20,2024-11-29,Sports,Yoga,Yoga - Model 455,11224.69,1,0.24,8530.76,Debit Card,Returned,Mumbai,Maharashtra,30,Female,4.0,Website,True,Not as Described,False,26-35,9.0,2024,11,4,High (2K-10K),False
ORD14661,CUST3864,PROD0441,2024-10-27,2024-11-02,Books,Comics,Comics - Model 244,9084.48,3,0.37,17169.67,Credit Card,Delivered,Mumbai,Maharashtra,61,Other,4.0,Social Media,False,N/A,False,56+,6.0,2024,10,4,Premium (10K+),False
ORD14606,CUST3351,PROD0546,2023-09-08,2023-09-11,Sports,Gym Equipment,Gym Equipment - Model 114,57924.0,5,0.39,176668.2,Debit Card,Returned,Bengaluru,Karnataka,67,Female,3.0,Website,True,,True,56+,3.0,2023,9,3,Premium (10K+),False
ORD13740,CUST1678,PROD0215,2023-05-05,2023-05-15,Sports,Swimming,Swimming - Model 568,13570.18,2,0.35,17641.23,Wallet,Delivered,Mumbai,Maharashtra,53,Male,5.0,Social Media,False,N/A,False,46-55,10.0,2023,5,2,Premium (10K+),False
ORD10790,CUST1878,PROD0268,2023-02-28,2023-03-01,Home & Kitchen,Bedding,Bedding - Model 771,2342.6,1,0.04,2248.9,COD,Delivered,Bengaluru,Karnataka,56,Other,1.0,Referral,True,N/A,False,56+,1.0,2023,2,1,High (2K-10K),False
ORD12077,CUST1386,PROD0473,2023-09-20,,Beauty,Haircare,Haircare - Model 610,6796.03,4,0.17,22562.82,Net Banking,Delivered,Hyderabad,Telangana,65,Male,3.0,Mobile App,False,N/A,False,56+,,2023,9,3,Premium (10K+),False
ORD10461,CUST1761,PROD0415,2023-09-09,2023-09-16,Clothing,Women Tops,Women Tops - Model 388,9755.69,1,0.17,8097.22,Debit Card,Delivered,Surat,Gujarat,52,Other,5.0,Mobile App,True,N/A,False,46-55,7.0,2023,9,3,High (2K-10K),False
ORD14473,CUST2250,PROD0454,2024-05-25,2024-05-31,Books,Comics,Comics - Model 792,5363.82,5,0.29,19041.56,COD,Shipped,Kolkata,West Bengal,68,Other,4.0,Referral,True,N/A,False,56+,6.0,2024,5,2,Premium (10K+),False
ORD10551,CUST3351,PROD0144,2024-01-02,2024-01-10,Sports,Gym Equipment,Gym Equipment - Model 939,12790.11,4,0.12,45021.19,COD,Returned,Jaipur,Rajasthan,19,Male,5.0,Email Campaign,False,,False,18-25,8.0,2024,1,1,Premium (10K+),False
ORD11210,CUST3807,PROD0174,2024-12-16,2024-12-23,Home & Kitchen,Decor,Decor - Model 273,6421.41,4,0.21,20291.66,Wallet,Delivered,Bengaluru,Karnataka,68,Other,4.0,Email Campaign,False,N/A,False,56+,7.0,2024,12,4,Premium (10K+),False
ORD13231,CUST3202,PROD0119,2023-02-02,2023-02-11,Books,Fiction,Fiction - Model 580,9135.9,2,0.24,13886.57,UPI,Delivered,Chennai,Tamil Nadu,49,Other,3.0,Referral,False,N/A,False,46-55,9.0,2023,2,1,Premium (10K+),False
ORD10198,CUST2232,PROD0375,2023-05-24,,Beauty,Fragrance,Fragrance - Model 553,13311.94,4,0.36,34078.57,Credit Card,Delivered,Jaipur,Rajasthan,63,Other,4.0,Website,True,N/A,False,56+,,2023,5,2,Premium (10K+),False
ORD12677,CUST2628,PROD0335,2023-01-11,2023-01-15,Home & Kitchen,Lighting,Lighting - Model 158,918.47,5,0.32,3122.8,Credit Card,Delivered,Hyderabad,Telangana,37,Male,4.0,Mobile App,True,N/A,False,36-45,4.0,2023,1,1,High (2K-10K),False
ORD11767,CUST1915,PROD0561,2023-12-23,2023-12-26,Beauty,Haircare,Haircare - Model 110,7166.47,5,0.16,30099.17,COD,Delivered,Delhi,Delhi,34,Other,5.0,Referral,True,N/A,False,26-35,3.0,2023,12,4,Premium (10K+),False
ORD10402,CUST3475,PROD0434,2023-07-05,2023-07-13,Clothing,Men Shirts,Men Shirts - Model 744,7603.52,4,0.24,23114.7,Wallet,Delivered,Mumbai,Maharashtra,28,Other,5.0,Mobile App,True,N/A,False,26-35,8.0,2023,7,3,Premium (10K+),False
ORD13167,CUST3453,PROD0597,2024-01-18,2024-01-24,Clothing,Jeans,Jeans - Model 560,1625.63,2,0.06,3056.18,COD,Delivered,Mumbai,Maharashtra,48,Male,4.0,Referral,False,N/A,False,46-55,6.0,2024,1,1,High (2K-10K),False
ORD12577,CUST3127,PROD0305,2024-07-17,2024-07-24,Toys,Educational,Educational - Model 913,9072.22,5,0.01,44907.49,COD,Delivered,Mumbai,Maharashtra,55,Female,2.0,Mobile App,False,N/A,False,46-55,7.0,2024,7,3,Premium (10K+),False
ORD14841,CUST1909,PROD0223,2024-09-28,2024-10-07,Clothing,Women Tops,Women Tops - Model 770,14306.81,4,0.13,49787.7,Credit Card,Delivered,Delhi,Delhi,28,Male,4.0,Email Campaign,True,N/A,False,26-35,9.0,2024,9,3,Premium (10K+),False
ORD13939,CUST3914,PROD0587,2023-10-22,2023-10-31,Home & Kitchen,Decor,Decor - Model 516,6301.26,2,0.27,9199.84,Wallet,Returned,Hyderabad,Telangana,45,Female,3.0,Email Campaign,True,,False,36-45,9.0,2023,10,4,High (2K-10K),False
ORD13617,CUST3868,PROD0486,2024-03-15,2024-03-16,Books,Comics,Comics - Model 211,12684.56,5,0.06,59617.43,COD,Delivered,Ahmedabad,Gujarat,22,Female,2.0,Mobile App,False,N/A,False,18-25,1.0,2024,3,1,Premium (10K+),False
ORD14536,CUST3985,PROD0443,2023-05-13,2023-05-21,Electronics,Laptops,Laptops - Model 128,6426.17,4,0.24,19535.56,Credit Card,Processing,Kolkata,West Bengal,27,Other,5.0,Email Campaign,False,N/A,False,26-35,8.0,2023,5,2,Premium (10K+),False
ORD10650,CUST3647,PROD0473,2024-02-06,2024-02-16,Beauty,Makeup,Makeup - Model 128,1349.46,1,0.34,890.64,UPI,Delivered,Mumbai,Maharashtra,64,Female,3.0,Mobile App,False,N/A,False,56+,10.0,2024,2,1,Medium (500-2K),False
ORD10708,CUST2624,PROD0410,2024-10-03,2024-10-12,Beauty,Wellness,Wellness - Model 878,3856.88,5,0.34,12727.7,COD,Cancelled,Bengaluru,Karnataka,55,Female,4.0,Social Media,False,N/A,False,46-55,9.0,2024,10,4,Premium (10K+),True
ORD11569,CUST3617,PROD0243,2024-12-27,2025-01-03,Home & Kitchen,Furniture,Furniture - Model 383,6803.93,2,0.12,11974.92,COD,Returned,Bengaluru,Karnataka,54,Male,5.0,Email Campaign,True,Defective,False,46-55,7.0,2024,12,4,Premium (10K+),False
ORD14486,CUST1807,PROD0402,2023-03-11,2023-03-12,Home & Kitchen,Bedding,Bedding - Model 783,426.73,2,0.24,648.63,UPI,Cancelled,Pune,Maharashtra,45,Male,5.0,Social Media,False,N/A,False,36-45,1.0,2023,3,1,Medium (500-2K),True
ORD13466,CUST3668,PROD0108,2023-04-06,2023-04-13,Sports,Yoga,Yoga - Model 472,6854.82,5,0.38,21249.94,UPI,Cancelled,Ahmedabad,Gujarat,58,Male,1.0,Referral,False,N/A,False,56+,7.0,2023,4,2,Premium (10K+),True
ORD12413,CUST1761,PROD0570,2024-05-22,2024-05-27,Toys,Educational,Educational - Model 128,461.67,3,0.3,969.51,UPI,Returned,Chennai,Tamil Nadu,56,Other,3.0,Website,False,Not as Described,False,56+,5.0,2024,5,2,Medium (500-2K),False
ORD11879,CUST2417,PROD0336,2023-08-13,2023-08-18,Toys,Outdoor,Outdoor - Model 349,8497.08,5,0.28,30589.49,Debit Card,Delivered,Pune,Maharashtra,20,Male,4.0,Mobile App,True,N/A,False,18-25,5.0,2023,8,3,Premium (10K+),False
ORD10314,CUST3603,PROD0453,2023-11-30,2023-12-05,Books,Non-Fiction,Non-Fiction - Model 320,12547.9,3,0.22,29362.09,COD,Delivered,Kolkata,West Bengal,39,Male,3.0,Mobile App,False,N/A,False,36-45,5.0,2023,11,4,Premium (10K+),False
ORD13148,CUST1224,PROD0520,2024-03-28,2024-03-30,Home & Kitchen,Decor,Decor - Model 869,11821.44,4,0.06,44448.61,Debit Card,Returned,Hyderabad,Telangana,45,Other,5.0,Email Campaign,False,Not as Described,False,36-45,2.0,2024,3,1,Premium (10K+),False
ORD14690,CUST2815,PROD0402,2023-02-23,,Beauty,Fragrance,Fragrance - Model 271,5568.59,5,0.17,23109.65,COD,Shipped,Bengaluru,Karnataka,35,Female,5.0,Referral,False,N/A,False,26-35,,2023,2,1,Premium (10K+),False
ORD10113,CUST2602,PROD0366,2024-11-28,2024-12-07,Beauty,Haircare,Haircare - Model 791,12131.4,4,0.15,41246.76,UPI,Delivered,Delhi,Delhi,64,Other,3.0,Social Media,True,N/A,False,56+,9.0,2024,11,4,Premium (10K+),False
ORD10960,CUST1055,PROD0184,2023-08-12,2023-08-20,Beauty,Makeup,Makeup - Model 275,1287.84,5,0.03,6246.02,UPI,Delivered,Delhi,Delhi,64,Female,4.0,Website,False,N/A,False,56+,8.0,2023,8,3,High (2K-10K),False
ORD13014,CUST1005,PROD0593,2024-01-25,2024-02-01,Books,Non-Fiction,Non-Fiction - Model 638,9338.32,1,0.36,5976.52,COD,Delivered,Ahmedabad,Gujarat,46,Other,2.0,Referral,True,N/A,False,46-55,7.0,2024,1,1,High (2K-10K),False
ORD12333,CUST3082,PROD0585,2024-02-08,2024-02-17,Clothing,Jeans,Jeans - Model 224,10314.52,5,0.18,42289.53,COD,Delivered,Ahmedabad,Gujarat,20,Other,3.0,Mobile App,True,N/A,False,18-25,9.0,2024,2,1,Premium (10K+),False
ORD14800,CUST1778,PROD0115,2023-08-22,2023-08-29,Sports,Cycling,Cycling - Model 910,1901.5,4,0.38,4715.72,Net Banking,Cancelled,Hyderabad,Telangana,69,Male,2.0,Email Campaign,False,N/A,False,56+,7.0,2023,8,3,High (2K-10K),True
ORD13441,CUST2781,PROD0570,2024-03-15,,Toys,Board Games,Board Games - Model 904,7938.78,5,0.31,27388.79,Wallet,Returned,Ahmedabad,Gujarat,57,Other,5.0,Mobile App,True,,False,56+,,2024,3,1,Premium (10K+),False
ORD10732,CUST2489,PROD0159,2024-09-26,2024-09-29,Sports,Gym Equipment,Gym Equipment - Model 958,9994.7,1,0.07,9295.07,Net Banking,Delivered,Mumbai,Maharashtra,26,Female,5.0,Referral,False,N/A,False,26-35,3.0,2024,9,3,High (2K-10K),False
ORD11672,CUST2184,PROD0546,2024-02-23,,Electronics,Tablets,Tablets - Model 590,13027.45,2,0.36,16675.14,Wallet,Delivered,Chennai,Tamil Nadu,22,Male,5.0,Referral,False,N/A,False,18-25,,2024,2,1,Premium (10K+),False
ORD13311,CUST3484,PROD0366,2024-10-16,2024-10-21,Beauty,Makeup,Makeup - Model 731,9868.11,3,0.11,26347.85,UPI,Delivered,Bengaluru,Karnataka,25,Other,4.0,Website,True,N/A,False,18-25,5.0,2024,10,4,Premium (10K+),False
ORD14043,CUST1248,PROD0366,2024-11-26,2024-11-30,Beauty,Skincare,Skincare - Model 712,9309.88,1,0.33,6237.62,Credit Card,Cancelled,Pune,Maharashtra,64,Male,3.0,Email Campaign,True,N/A,False,56+,4.0,2024,11,4,High (2K-10K),True
ORD13535,CUST3857,PROD0132,2024-10-10,2024-10-12,Books,Non-Fiction,Non-Fiction - Model 172,1988.7,2,0.1,3579.66,UPI,Delivered,Ahmedabad,Gujarat,49,Female,3.0,Email Campaign,False,N/A,False,46-55,2.0,2024,10,4,High (2K-10K),False
ORD14602,CUST1209,PROD0156,2023-11-18,2023-11-25,Toys,Educational,Educational - Model 508,13643.33,1,0.09,12415.43,Credit Card,Returned,Ahmedabad,Gujarat,67,Female,3.0,Mobile App,False,Defective,False,56+,7.0,2023,11,4,Premium (10K+),False
ORD11926,CUST2737,PROD0186,2023-12-23,,Sports,Swimming,Swimming - Model 982,8843.62,1,0.07,8224.57,Wallet,Delivered,Bengaluru,Karnataka,40,Other,5.0,Social Media,True,N/A,False,36-45,,2023,12,4,High (2K-10K),False
ORD14283,CUST3144,PROD0134,2023-06-24,2023-06-27,Books,Comics,Comics - Model 897,925.55,3,0.09,2526.75,Net Banking,Delivered,Bengaluru,Karnataka,55,Other,4.0,Social Media,False,N/A,False,46-55,3.0,2023,6,2,High (2K-10K),False
ORD12101,CUST2448,PROD0314,2023-11-17,2023-11-18,Electronics,Tablets,Tablets - Model 208,8018.78,3,0.11,21410.14,Debit Card,Shipped,Ahmedabad,Gujarat,33,Female,3.0,Referral,True,N/A,False,26-35,1.0,2023,11,4,Premium (10K+),False
ORD10326,CUST1236,PROD0265,2024-11-17,2024-11-22,Beauty,Makeup,Makeup - Model 849,8337.59,5,0.0,41687.95,Credit Card,Shipped,Jaipur,Rajasthan,61,Other,4.0,Referral,True,N/A,False,56+,5.0,2024,11,4,Premium (10K+),False
ORD10604,CUST2926,PROD0218,2024-08-25,2024-09-03,Home & Kitchen,Furniture,Furniture - Model 211,1853.51,4,0.15,6301.93,Credit Card,Delivered,Mumbai,Maharashtra,47,Male,2.0,Mobile App,False,N/A,False,46-55,9.0,2024,8,3,High (2K-10K),False
ORD14258,CUST3006,PROD0247,2024-03-30,2024-04-01,Clothing,Dresses,Dresses - Model 171,5353.19,1,0.04,5139.06,Wallet,Delivered,Jaipur,Rajasthan,40,Female,2.0,Email Campaign,True,N/A,False,36-45,2.0,2024,3,1,High (2K-10K),False
ORD13126,CUST2857,PROD0167,2024-07-14,2024-07-20,Home & Kitchen,Decor,Decor - Model 552,10109.43,5,0.08,46503.38,Credit Card,Delivered,Mumbai,Maharashtra,29,Other,4.0,Website,True,N/A,False,26-35,6.0,2024,7,3,Premium (10K+),False
ORD13819,CUST1573,PROD0576,2023-08-10,2023-08-14,Books,Fiction,Fiction - Model 794,7186.39,3,0.02,21127.99,Debit Card,Delivered,Hyderabad,Telangana,57,Other,4.0,Email Campaign,False,N/A,False,56+,4.0,2023,8,3,Premium (10K+),False
ORD12549,CUST2620,PROD0206,2024-01-29,2024-02-04,Toys,Board Games,Board Games - Model 745,1036.85,5,0.34,3421.6,Wallet,Shipped,Jaipur,Rajasthan,26,Male,4.0,Email Campaign,True,N/A,False,26-35,6.0,2024,1,1,High (2K-10K),False
ORD14687,CUST2156,PROD0548,2024-11-06,2024-11-10,Beauty,Skincare,Skincare - Model 283,210.19,3,0.06,592.74,Credit Card,Delivered,Delhi,Delhi,57,Other,5.0,Email Campaign,True,N/A,False,56+,4.0,2024,11,4,Medium (500-2K),False
ORD12962,CUST1657,PROD0263,2023-12-12,2023-12-15,Toys,Board Games,Board Games - Model 674,5067.38,3,0.03,14746.08,Credit Card,Processing,Pune,Maharashtra,65,Other,3.0,Mobile App,False,N/A,False,56+,3.0,2023,12,4,Premium (10K+),False
ORD11491,CUST2451,PROD0588,2024-03-10,2024-03-16,Books,Educational,Educational - Model 649,5630.11,1,0.04,5404.91,Debit Card,Shipped,Kolkata,West Bengal,55,Other,4.0,Social Media,True,N/A,False,46-55,6.0,2024,3,1,High (2K-10K),False
ORD14247,CUST1935,PROD0159,2023-06-06,2023-06-16,Books,Fiction,Fiction - Model 837,1850.69,2,0.18,3035.13,Debit Card,Delivered,Hyderabad,Telangana,43,Male,1.0,Mobile App,True,N/A,False,36-45,10.0,2023,6,2,High (2K-10K),False
